Student_ID,attempt_count,num_of_videos,num_of_books,time_on_topic,avg_score,avg_timetaken
5175,17,16,4.0,40.0,76.0,20.0
5176,17,96,14.0,206.0,2.0,10.0
5177,11,99,5.0,312.0,65.0,65.0
5178,7,76,5.0,628.0,25.0,75.0
5179,20,53,0.0,53.0,52.0,56.0
5180,9,28,10.0,198.0,29.0,83.0
5181,1,37,5.0,84.0,83.0,101.0
5182,3,42,18.0,306.0,50.0,40.0
5183,9,22,19.0,82.0,19.0,32.0
5184,1,6,0.0,6.0,41.0,19.0
5185,20,26,4.0,56.0,13.0,26.0
5186,10,36,10.0,82.0,68.0,64.0
5187,3,90,12.0,408.0,40.0,40.0
5188,2,88,10.0,196.0,39.0,117.0
5189,12,35,13.0,96.0,47.0,42.0
5190,1,56,12.0,136.0,71.0,17.0
5191,5,0,8.0,32.0,47.0,16.0
5192,18,70,11.0,302.0,74.0,28.0
5193,14,14,2.0,32.0,5.0,35.0
5194,2,58,16.0,132.0,31.0,97.0
5195,10,29,0.0,116.0,77.0,25.0
5196,16,70,4.0,222.0,71.0,71.0
5197,19,2,8.0,10.0,39.0,78.0
5198,18,28,3.0,93.0,70.0,110.0
5199,2,39,4.0,172.0,42.0,90.0
5200,20,99,17.0,116.0,69.0,36.0
5201,9,2,16.0,72.0,71.0,115.0
5202,19,50,0.0,100.0,98.0,42.0
5203,15,8,9.0,51.0,67.0,42.0
5204,7,35,2.0,148.0,1.0,12.0
5205,7,26,0.0,78.0,43.0,43.0
5206,11,9,3.0,63.0,73.0,26.0
5207,8,58,3.0,357.0,28.0,76.0
5208,15,91,20.0,333.0,60.0,10.0
5209,12,88,3.0,182.0,75.0,15.0
5210,16,20,12.0,96.0,92.0,100.0
5211,20,71,8.0,237.0,28.0,76.0
5212,9,6,14.0,40.0,73.0,73.0
5213,1,93,3.0,189.0,51.0,66.0
5214,17,7,3.0,17.0,18.0,108.0
5215,8,66,2.0,272.0,58.0,54.0
5216,6,98,6.0,208.0,51.0,48.0
5217,18,76,19.0,190.0,33.0,78.0
5218,3,44,14.0,58.0,81.0,84.0
5219,19,48,3.0,204.0,90.0,60.0
5220,2,2,4.0,24.0,69.0,21.0
5221,13,52,3.0,110.0,93.0,24.0
5222,5,90,6.0,372.0,54.0,42.0
5223,14,14,11.0,25.0,36.0,24.0
5224,1,32,15.0,79.0,47.0,42.0
5225,12,28,16.0,176.0,68.0,48.0
5226,15,96,19.0,345.0,4.0,14.0
5227,13,50,16.0,464.0,58.0,112.0
5228,8,33,13.0,184.0,42.0,84.0
5229,8,50,14.0,192.0,60.0,10.0
5230,20,92,13.0,210.0,45.0,45.0
5231,16,42,16.0,174.0,20.0,80.0
5232,11,23,20.0,198.0,34.0,102.0
5233,18,59,2.0,61.0,54.0,108.0
5234,15,75,6.0,468.0,21.0,105.0
5235,6,38,4.0,160.0,81.0,42.0
5236,3,13,8.0,34.0,25.0,55.0
5237,12,19,5.0,172.0,78.0,108.0
5238,4,21,0.0,84.0,13.0,117.0
5239,16,65,7.0,137.0,24.0,10.0
5240,14,20,10.0,90.0,43.0,19.0
5241,18,27,11.0,38.0,33.0,24.0
5242,10,50,12.0,186.0,3.0,13.0
5243,7,43,6.0,276.0,20.0,20.0
5244,7,88,8.0,384.0,38.0,32.0
5245,14,11,8.0,38.0,85.0,50.0
5246,15,68,5.0,141.0,55.0,100.0
5247,2,90,19.0,327.0,1.0,15.0
5248,9,25,2.0,81.0,2.0,12.0
5249,15,84,11.0,537.0,48.0,96.0
5250,1,41,3.0,176.0,45.0,45.0
5251,11,43,19.0,186.0,63.0,81.0
5252,5,67,17.0,151.0,0.0,10.0
5253,12,75,6.0,243.0,60.0,60.0
5254,6,90,8.0,188.0,49.0,76.0
5255,13,59,5.0,64.0,59.0,116.0
5256,17,31,17.0,79.0,12.0,36.0
5257,14,11,12.0,92.0,41.0,19.0
5258,9,7,16.0,69.0,26.0,26.0
5259,6,23,16.0,156.0,11.0,33.0
5260,4,39,19.0,116.0,39.0,39.0
5261,15,28,20.0,192.0,47.0,16.0
5262,5,74,0.0,148.0,46.0,92.0
5263,3,98,13.0,418.0,13.0,78.0
5264,8,4,11.0,15.0,86.0,88.0
5265,12,98,3.0,202.0,26.0,78.0
5266,9,61,8.0,207.0,26.0,52.0
5267,20,8,16.0,32.0,48.0,96.0
5268,5,58,4.0,124.0,59.0,114.0
5269,12,27,7.0,61.0,12.0,12.0
5270,6,95,2.0,384.0,5.0,10.0
5271,1,60,5.0,195.0,0.0,10.0
5272,19,20,2.0,168.0,32.0,72.0
5273,13,80,18.0,98.0,30.0,30.0
5274,4,62,19.0,324.0,68.0,32.0
5275,14,92,8.0,400.0,61.0,65.0
5276,5,47,10.0,312.0,84.0,96.0
5277,8,86,0.0,344.0,39.0,75.0
5278,17,59,6.0,260.0,43.0,52.0
5279,8,37,7.0,44.0,25.0,30.0
5280,8,61,3.0,375.0,2.0,16.0
5281,13,1,19.0,42.0,28.0,28.0
5282,9,56,8.0,256.0,52.0,36.0
5283,10,26,6.0,32.0,36.0,48.0
5284,13,94,9.0,412.0,22.0,22.0
5285,18,9,20.0,58.0,30.0,60.0
5286,19,92,16.0,324.0,95.0,15.0
5287,19,34,0.0,136.0,94.0,58.0
5288,11,59,15.0,296.0,24.0,96.0
5289,10,10,4.0,24.0,11.0,77.0
5290,4,12,15.0,81.0,19.0,114.0
5291,9,22,14.0,108.0,69.0,72.0
5292,15,87,6.0,540.0,63.0,81.0
5293,6,82,19.0,732.0,26.0,52.0
5294,3,98,0.0,392.0,37.0,74.0
5295,1,69,4.0,568.0,42.0,96.0
5296,17,36,8.0,80.0,52.0,72.0
5297,1,66,5.0,548.0,32.0,40.0
5298,17,23,8.0,93.0,91.0,33.0
5299,18,3,14.0,20.0,82.0,94.0
5300,12,54,1.0,218.0,63.0,12.0
5301,18,32,0.0,32.0,94.0,16.0
5302,1,20,17.0,57.0,48.0,48.0
5303,12,54,4.0,232.0,0.0,10.0
5304,15,49,16.0,260.0,55.0,25.0
5305,7,22,2.0,24.0,48.0,24.0
5306,4,82,3.0,85.0,49.0,32.0
5307,1,72,10.0,246.0,58.0,58.0
5308,2,98,2.0,396.0,17.0,33.0
5309,14,36,0.0,144.0,46.0,54.0
5310,17,20,15.0,35.0,63.0,12.0
5311,13,56,14.0,140.0,0.0,10.0
5312,20,59,1.0,180.0,75.0,45.0
5313,4,92,18.0,606.0,30.0,10.0
5314,6,11,0.0,11.0,53.0,92.0
5315,17,47,12.0,424.0,79.0,76.0
5316,16,65,1.0,264.0,38.0,108.0
5317,19,34,5.0,39.0,58.0,112.0
5318,14,47,10.0,208.0,36.0,84.0
5319,3,4,0.0,16.0,77.0,93.0
5320,6,20,1.0,42.0,22.0,22.0
5321,13,12,20.0,64.0,19.0,32.0
5322,1,80,16.0,704.0,18.0,42.0
5323,1,100,11.0,844.0,51.0,33.0
5324,5,69,18.0,87.0,84.0,24.0
5325,11,63,3.0,387.0,21.0,27.0
5326,20,86,5.0,354.0,93.0,78.0
5327,13,88,13.0,303.0,70.0,30.0
5328,4,53,3.0,112.0,17.0,68.0
5329,20,10,6.0,16.0,90.0,60.0
5330,9,49,11.0,436.0,26.0,104.0
5331,11,7,16.0,120.0,3.0,12.0
5332,20,99,0.0,297.0,69.0,105.0
5333,3,81,12.0,522.0,63.0,87.0
5334,7,32,9.0,123.0,11.0,77.0
5335,17,92,6.0,570.0,95.0,70.0
5336,4,25,11.0,108.0,73.0,99.0
5337,9,90,10.0,380.0,15.0,30.0
5338,12,66,5.0,548.0,77.0,111.0
5339,6,22,18.0,120.0,68.0,12.0
5340,5,98,8.0,408.0,5.0,30.0
5341,13,68,15.0,332.0,2.0,12.0
5342,20,62,4.0,264.0,6.0,24.0
5343,9,59,0.0,472.0,15.0,15.0
5344,1,14,10.0,96.0,70.0,60.0
5345,19,75,7.0,157.0,13.0,91.0
5346,2,9,20.0,38.0,74.0,28.0
5347,6,11,7.0,54.0,66.0,114.0
5348,19,7,3.0,17.0,41.0,88.0
5349,1,89,16.0,315.0,1.0,14.0
5350,20,65,13.0,234.0,86.0,104.0
5351,7,2,14.0,36.0,68.0,84.0
5352,4,69,15.0,306.0,19.0,13.0
5353,18,17,2.0,72.0,55.0,45.0
5354,5,42,13.0,291.0,85.0,45.0
5355,13,16,5.0,111.0,71.0,93.0
5356,19,94,0.0,188.0,8.0,32.0
5357,15,18,0.0,144.0,24.0,72.0
5358,5,95,11.0,318.0,79.0,76.0
5359,18,76,6.0,632.0,30.0,10.0
5360,9,30,19.0,237.0,23.0,23.0
5361,18,33,11.0,44.0,10.0,80.0
5362,18,42,2.0,88.0,24.0,72.0
5363,13,6,3.0,60.0,76.0,96.0
5364,3,84,20.0,188.0,40.0,80.0
5365,15,21,0.0,126.0,54.0,18.0
5366,1,69,2.0,142.0,75.0,105.0
5367,9,14,9.0,74.0,87.0,21.0
5368,1,82,1.0,330.0,59.0,112.0
5369,11,14,19.0,66.0,14.0,112.0
5370,6,79,6.0,328.0,58.0,104.0
5371,15,23,8.0,93.0,58.0,116.0
5372,18,30,6.0,144.0,42.0,18.0
5373,12,15,9.0,72.0,70.0,10.0
5374,12,87,14.0,303.0,12.0,84.0
5375,9,28,10.0,66.0,70.0,90.0
5376,10,76,9.0,255.0,30.0,90.0
5377,9,4,9.0,52.0,18.0,54.0
5378,19,89,12.0,190.0,97.0,97.0
5379,9,61,6.0,268.0,2.0,16.0
5380,16,75,3.0,153.0,1.0,19.0
5381,10,4,14.0,66.0,85.0,100.0
5382,20,59,15.0,266.0,33.0,12.0
5383,13,36,2.0,148.0,36.0,60.0
5384,13,52,5.0,57.0,49.0,54.0
5385,12,51,0.0,204.0,66.0,102.0
5386,6,93,17.0,330.0,0.0,10.0
5387,13,17,8.0,84.0,51.0,102.0
5388,4,55,17.0,216.0,78.0,114.0
5389,15,80,0.0,240.0,21.0,27.0
5390,1,79,0.0,158.0,4.0,20.0
5391,12,31,15.0,92.0,29.0,87.0
5392,5,65,3.0,532.0,7.0,14.0
5393,16,8,13.0,58.0,18.0,42.0
5394,8,50,4.0,312.0,68.0,100.0
5395,5,38,7.0,180.0,25.0,15.0
5396,2,46,2.0,192.0,55.0,25.0
5397,8,66,1.0,133.0,43.0,52.0
5398,19,10,0.0,80.0,97.0,102.0
5399,15,85,8.0,372.0,95.0,95.0
5400,19,34,16.0,168.0,80.0,10.0
5401,14,73,1.0,222.0,23.0,46.0
5402,5,46,17.0,109.0,34.0,66.0
5403,6,47,10.0,228.0,69.0,18.0
5404,16,62,2.0,128.0,10.0,70.0
5405,6,82,12.0,176.0,60.0,10.0
5406,6,98,19.0,468.0,22.0,88.0
5407,3,2,8.0,36.0,73.0,73.0
5408,12,96,6.0,408.0,44.0,112.0
5409,17,20,10.0,90.0,2.0,12.0
5410,9,44,12.0,224.0,73.0,104.0
5411,5,69,6.0,150.0,64.0,88.0
5412,11,26,19.0,142.0,46.0,54.0
5413,13,58,6.0,366.0,27.0,96.0
5414,13,76,11.0,174.0,36.0,72.0
5415,3,42,18.0,60.0,71.0,71.0
5416,7,78,1.0,628.0,54.0,108.0
5417,10,72,3.0,300.0,57.0,45.0
5418,16,57,1.0,115.0,89.0,58.0
5419,15,42,2.0,258.0,31.0,18.0
5420,1,38,12.0,100.0,26.0,78.0
5421,2,9,9.0,72.0,78.0,30.0
5422,6,7,19.0,132.0,16.0,48.0
5423,17,15,9.0,156.0,93.0,39.0
5424,13,79,0.0,474.0,46.0,18.0
5425,8,42,16.0,100.0,41.0,19.0
5426,17,31,19.0,200.0,10.0,30.0
5427,19,38,10.0,192.0,53.0,11.0
5428,19,100,18.0,118.0,41.0,41.0
5429,18,49,5.0,412.0,53.0,53.0
5430,1,14,1.0,30.0,38.0,38.0
5431,1,15,10.0,75.0,19.0,19.0
5432,15,53,0.0,212.0,8.0,48.0
5433,2,11,16.0,108.0,6.0,24.0
5434,1,60,6.0,264.0,70.0,20.0
5435,13,32,0.0,128.0,74.0,28.0
5436,16,63,9.0,72.0,1.0,11.0
5437,3,98,11.0,109.0,14.0,84.0
5438,15,80,17.0,354.0,34.0,118.0
5439,10,43,0.0,43.0,28.0,12.0
5440,12,43,8.0,282.0,54.0,72.0
5441,14,36,3.0,117.0,20.0,40.0
5442,17,22,6.0,84.0,16.0,80.0
5443,16,61,11.0,133.0,57.0,114.0
5444,1,98,10.0,216.0,82.0,44.0
5445,14,37,2.0,156.0,71.0,39.0
5446,18,87,0.0,87.0,15.0,90.0
5447,20,61,9.0,524.0,30.0,10.0
5448,20,92,5.0,291.0,46.0,18.0
5449,2,65,3.0,133.0,11.0,22.0
5450,11,64,13.0,308.0,15.0,30.0
5451,10,22,19.0,82.0,33.0,111.0
5452,20,33,2.0,204.0,43.0,43.0
5453,15,28,3.0,177.0,78.0,72.0
5454,9,41,3.0,340.0,69.0,13.0
5455,2,42,6.0,270.0,78.0,24.0
5456,8,6,18.0,90.0,56.0,88.0
5457,2,58,15.0,393.0,53.0,117.0
5458,10,47,14.0,432.0,19.0,38.0
5459,5,84,17.0,404.0,86.0,104.0
5460,18,8,1.0,51.0,88.0,24.0
5461,18,64,3.0,268.0,97.0,74.0
5462,4,34,19.0,87.0,31.0,97.0
5463,5,99,19.0,118.0,15.0,60.0
5464,8,75,9.0,168.0,36.0,108.0
5465,4,40,5.0,85.0,78.0,102.0
5466,4,88,14.0,380.0,21.0,48.0
5467,20,37,7.0,44.0,34.0,68.0
5468,1,34,16.0,336.0,31.0,14.0
5469,7,20,0.0,40.0,46.0,18.0
5470,5,58,18.0,402.0,9.0,45.0
5471,4,39,0.0,39.0,10.0,90.0
5472,4,70,14.0,154.0,84.0,96.0
5473,8,31,4.0,132.0,45.0,15.0
5474,3,18,0.0,36.0,80.0,80.0
5475,2,42,13.0,194.0,38.0,64.0
5476,9,76,0.0,608.0,66.0,78.0
5477,4,63,3.0,516.0,33.0,24.0
5478,5,52,5.0,218.0,53.0,117.0
5479,7,0,3.0,6.0,6.0,18.0
5480,8,40,9.0,267.0,71.0,71.0
5481,8,77,16.0,93.0,30.0,30.0
5482,4,88,13.0,756.0,62.0,14.0
5483,10,99,17.0,215.0,68.0,116.0
5484,14,16,5.0,42.0,2.0,12.0
5485,2,95,10.0,420.0,21.0,84.0
5486,5,90,15.0,585.0,6.0,16.0
5487,11,53,12.0,195.0,1.0,12.0
5488,5,63,0.0,504.0,44.0,36.0
5489,18,30,1.0,122.0,93.0,93.0
5490,18,75,14.0,656.0,7.0,56.0
5491,14,70,15.0,310.0,27.0,15.0
5492,11,34,2.0,36.0,55.0,90.0
5493,16,33,11.0,44.0,62.0,14.0
5494,7,25,13.0,189.0,38.0,114.0
5495,18,3,2.0,10.0,76.0,64.0
5496,5,3,11.0,51.0,7.0,28.0
5497,19,11,20.0,42.0,3.0,16.0
5498,6,75,1.0,302.0,2.0,16.0
5499,17,100,1.0,202.0,57.0,33.0
5500,9,30,3.0,126.0,87.0,96.0
5501,3,31,8.0,78.0,4.0,12.0
5502,13,59,13.0,393.0,75.0,75.0
5503,16,79,0.0,316.0,23.0,41.0
5504,15,99,6.0,204.0,63.0,24.0
5505,6,51,0.0,204.0,63.0,63.0
5506,13,79,8.0,332.0,1.0,14.0
5507,1,60,1.0,183.0,8.0,18.0
5508,12,55,19.0,516.0,43.0,43.0
5509,11,84,0.0,168.0,8.0,18.0
5510,20,3,3.0,27.0,4.0,20.0
5511,15,16,14.0,138.0,1.0,12.0
5512,4,46,14.0,60.0,22.0,78.0
5513,11,4,6.0,20.0,22.0,78.0
5514,6,85,0.0,255.0,49.0,27.0
5515,12,88,16.0,384.0,63.0,81.0
5516,9,57,12.0,69.0,82.0,50.0
5517,2,44,13.0,114.0,79.0,111.0
5518,17,17,14.0,124.0,32.0,48.0
5519,2,87,0.0,261.0,42.0,90.0
5520,2,21,9.0,90.0,20.0,100.0
5521,16,78,20.0,528.0,25.0,55.0
5522,12,35,4.0,222.0,23.0,46.0
5523,14,13,2.0,112.0,93.0,51.0
5524,8,63,4.0,201.0,81.0,13.0
5525,16,77,6.0,480.0,82.0,18.0
5526,20,47,10.0,104.0,57.0,45.0
5527,3,7,7.0,42.0,80.0,10.0
5528,20,83,1.0,501.0,43.0,27.0
5529,16,21,9.0,51.0,22.0,22.0
5530,16,49,8.0,171.0,48.0,96.0
5531,12,37,2.0,39.0,54.0,42.0
5532,12,7,19.0,26.0,75.0,75.0
5533,12,34,17.0,102.0,12.0,96.0
5534,15,48,16.0,448.0,77.0,93.0
5535,20,62,0.0,124.0,27.0,15.0
5536,5,30,8.0,68.0,11.0,55.0
5537,12,11,4.0,26.0,6.0,16.0
5538,18,3,8.0,33.0,83.0,46.0
5539,17,91,13.0,208.0,24.0,96.0
5540,6,40,3.0,43.0,27.0,15.0
5541,3,6,3.0,30.0,29.0,21.0
5542,4,86,19.0,382.0,18.0,90.0
5543,15,45,17.0,428.0,75.0,15.0
5544,9,62,1.0,63.0,19.0,95.0
5545,10,71,2.0,73.0,68.0,64.0
5546,8,59,20.0,237.0,12.0,96.0
5547,4,51,5.0,112.0,62.0,12.0
5548,13,69,5.0,572.0,75.0,15.0
5549,10,10,10.0,20.0,64.0,18.0
5550,12,41,3.0,132.0,62.0,74.0
5551,1,82,4.0,344.0,5.0,10.0
5552,10,49,17.0,230.0,80.0,40.0
5553,2,87,17.0,191.0,67.0,56.0
5554,18,83,19.0,555.0,93.0,105.0
5555,16,78,1.0,471.0,96.0,24.0
5556,20,67,2.0,276.0,56.0,40.0
5557,16,51,17.0,119.0,57.0,39.0
5558,6,1,2.0,6.0,7.0,63.0
5559,5,5,3.0,13.0,31.0,18.0
5560,18,98,3.0,796.0,16.0,64.0
5561,1,88,13.0,202.0,55.0,45.0
5562,5,25,5.0,90.0,23.0,69.0
5563,9,3,11.0,68.0,13.0,52.0
5564,19,34,7.0,300.0,19.0,19.0
5565,16,98,11.0,109.0,40.0,10.0
5566,12,55,12.0,67.0,33.0,12.0
5567,7,43,4.0,188.0,68.0,84.0
5568,20,19,13.0,102.0,49.0,98.0
5569,6,15,10.0,100.0,57.0,96.0
5570,5,17,8.0,100.0,63.0,75.0
5571,5,79,0.0,316.0,44.0,24.0
5572,3,78,10.0,264.0,81.0,48.0
5573,11,97,8.0,404.0,64.0,72.0
5574,5,48,3.0,396.0,55.0,110.0
5575,8,31,14.0,152.0,87.0,42.0
5576,13,61,9.0,280.0,37.0,19.0
5577,11,76,3.0,465.0,14.0,16.0
5578,11,0,9.0,9.0,73.0,57.0
5579,17,64,0.0,512.0,45.0,10.0
5580,5,83,11.0,708.0,71.0,93.0
5581,16,53,3.0,224.0,33.0,78.0
5582,17,78,18.0,522.0,36.0,60.0
5583,18,4,6.0,42.0,23.0,46.0
5584,20,61,16.0,77.0,85.0,30.0
5585,2,75,15.0,270.0,67.0,28.0
5586,1,27,7.0,34.0,79.0,114.0
5587,14,87,19.0,424.0,15.0,60.0
5588,14,24,14.0,62.0,39.0,33.0
5589,3,95,10.0,800.0,72.0,72.0
5590,4,59,20.0,414.0,70.0,20.0
5591,13,2,19.0,42.0,10.0,30.0
5592,18,83,15.0,362.0,94.0,16.0
5593,5,46,19.0,195.0,38.0,102.0
5594,7,36,16.0,176.0,59.0,114.0
5595,10,80,2.0,486.0,70.0,90.0
5596,16,29,5.0,68.0,49.0,76.0
5597,20,4,18.0,104.0,25.0,75.0
5598,11,49,17.0,132.0,71.0,17.0
5599,3,39,20.0,236.0,8.0,18.0
5600,1,98,13.0,836.0,71.0,17.0
5601,11,55,7.0,124.0,46.0,64.0
5602,8,47,10.0,114.0,0.0,10.0
5603,1,21,8.0,58.0,24.0,72.0
5604,11,9,2.0,40.0,59.0,51.0
5605,20,70,1.0,142.0,55.0,80.0
5606,8,100,3.0,406.0,0.0,10.0
5607,1,51,7.0,327.0,14.0,70.0
5608,2,51,5.0,214.0,56.0,24.0
5609,14,28,2.0,174.0,42.0,48.0
5610,4,35,16.0,204.0,78.0,30.0
5611,8,98,8.0,816.0,30.0,60.0
5612,7,85,3.0,264.0,19.0,114.0
5613,2,76,2.0,78.0,30.0,30.0
5614,16,98,12.0,208.0,38.0,26.0
5615,13,47,1.0,285.0,92.0,44.0
5616,18,19,19.0,171.0,33.0,33.0
5617,17,61,1.0,186.0,32.0,32.0
5618,13,72,16.0,88.0,82.0,94.0
5619,20,0,20.0,40.0,20.0,20.0
5620,3,58,9.0,67.0,18.0,18.0
5621,3,31,13.0,176.0,20.0,100.0
5622,13,88,2.0,356.0,20.0,10.0
5623,6,25,0.0,25.0,69.0,72.0
5624,8,85,11.0,192.0,12.0,36.0
5625,11,43,4.0,270.0,28.0,104.0
5626,18,24,0.0,72.0,56.0,112.0
5627,12,57,8.0,65.0,45.0,45.0
5628,8,82,16.0,720.0,73.0,52.0
5629,16,64,20.0,444.0,6.0,36.0
5630,2,58,11.0,381.0,9.0,63.0
5631,19,62,9.0,142.0,88.0,16.0
5632,16,93,2.0,380.0,33.0,78.0
5633,8,29,10.0,117.0,46.0,92.0
5634,6,61,14.0,75.0,76.0,52.0
5635,4,74,3.0,308.0,76.0,64.0
5636,3,42,16.0,100.0,12.0,96.0
5637,14,98,4.0,800.0,7.0,17.0
5638,6,84,18.0,372.0,84.0,24.0
5639,16,88,14.0,204.0,53.0,117.0
5640,6,57,0.0,57.0,68.0,100.0
5641,2,91,4.0,380.0,44.0,100.0
5642,1,29,13.0,126.0,74.0,74.0
5643,13,21,12.0,162.0,29.0,87.0
5644,10,65,6.0,136.0,61.0,16.0
5645,3,8,2.0,30.0,0.0,10.0
5646,6,94,3.0,191.0,39.0,114.0
5647,18,100,0.0,600.0,56.0,112.0
5648,2,39,5.0,44.0,34.0,66.0
5649,14,61,8.0,130.0,23.0,18.0
5650,3,67,1.0,405.0,11.0,77.0
5651,10,77,8.0,324.0,88.0,56.0
5652,3,12,7.0,93.0,11.0,77.0
5653,20,32,3.0,140.0,27.0,15.0
5654,16,75,14.0,267.0,39.0,117.0
5655,8,56,12.0,68.0,10.0,50.0
5656,13,57,1.0,115.0,67.0,95.0
5657,8,24,5.0,87.0,54.0,108.0
5658,13,84,12.0,720.0,45.0,10.0
5659,13,78,0.0,156.0,89.0,54.0
5660,10,93,10.0,206.0,19.0,57.0
5661,7,52,7.0,118.0,26.0,114.0
5662,3,77,5.0,164.0,56.0,88.0
5663,10,54,3.0,57.0,67.0,13.0
5664,5,45,18.0,63.0,56.0,24.0
5665,8,78,17.0,95.0,52.0,108.0
5666,14,43,6.0,92.0,57.0,96.0
5667,2,3,19.0,25.0,61.0,18.0
5668,10,45,11.0,224.0,59.0,116.0
5669,14,3,15.0,18.0,92.0,16.0
5670,2,89,13.0,102.0,52.0,52.0
5671,10,5,10.0,15.0,25.0,25.0
5672,2,64,8.0,136.0,48.0,10.0
5673,7,35,8.0,129.0,43.0,18.0
5674,9,30,19.0,49.0,77.0,68.0
5675,7,19,0.0,57.0,32.0,32.0
5676,5,52,15.0,476.0,14.0,98.0
5677,13,45,15.0,105.0,0.0,10.0
5678,11,76,5.0,157.0,1.0,15.0
5679,5,85,13.0,196.0,19.0,76.0
5680,9,98,19.0,117.0,73.0,26.0
5681,18,56,8.0,256.0,18.0,18.0
5682,14,29,19.0,77.0,29.0,29.0
5683,18,95,6.0,784.0,62.0,62.0
5684,3,48,6.0,102.0,74.0,56.0
5685,14,33,8.0,148.0,83.0,101.0
5686,13,90,4.0,94.0,92.0,64.0
5687,15,100,0.0,600.0,69.0,13.0
5688,6,48,17.0,65.0,66.0,48.0
5689,6,74,3.0,154.0,74.0,74.0
5690,5,5,11.0,32.0,3.0,16.0
5691,15,71,8.0,600.0,56.0,104.0
5692,8,41,19.0,303.0,48.0,48.0
5693,2,35,20.0,180.0,61.0,18.0
5694,19,37,15.0,52.0,30.0,90.0
5695,2,1,3.0,8.0,44.0,88.0
5696,15,71,5.0,304.0,69.0,13.0
5697,18,10,16.0,72.0,5.0,15.0
5698,5,29,8.0,66.0,13.0,26.0
5699,18,95,6.0,196.0,81.0,19.0
5700,7,12,2.0,78.0,88.0,80.0
5701,4,32,9.0,82.0,75.0,10.0
5702,9,28,17.0,45.0,42.0,42.0
5703,19,92,18.0,220.0,98.0,86.0
5704,20,92,11.0,206.0,34.0,68.0
5705,20,28,6.0,62.0,48.0,48.0
5706,20,10,6.0,48.0,49.0,27.0
5707,11,29,3.0,183.0,63.0,24.0
5708,13,22,13.0,171.0,39.0,111.0
5709,4,65,1.0,262.0,47.0,47.0
5710,9,38,10.0,258.0,3.0,12.0
5711,14,36,16.0,104.0,41.0,44.0
5712,6,32,6.0,114.0,25.0,30.0
5713,7,48,4.0,52.0,18.0,54.0
5714,17,50,13.0,189.0,26.0,104.0
5715,20,48,7.0,220.0,22.0,110.0
5716,17,51,0.0,51.0,17.0,33.0
5717,18,29,13.0,71.0,17.0,16.0
5718,12,97,1.0,98.0,51.0,48.0
5719,13,16,20.0,52.0,87.0,96.0
5720,1,18,10.0,28.0,77.0,93.0
5721,19,41,9.0,100.0,1.0,14.0
5722,4,46,4.0,96.0,50.0,40.0
5723,19,55,5.0,120.0,78.0,108.0
5724,1,53,10.0,252.0,58.0,104.0
5725,3,86,17.0,206.0,19.0,95.0
5726,7,72,5.0,77.0,65.0,95.0
5727,4,76,3.0,79.0,7.0,42.0
5728,20,57,18.0,225.0,92.0,92.0
5729,14,78,6.0,84.0,90.0,30.0
5730,14,42,9.0,186.0,6.0,36.0
5731,9,88,16.0,192.0,21.0,48.0
5732,18,14,2.0,90.0,20.0,20.0
5733,15,12,4.0,112.0,62.0,70.0
5734,6,92,3.0,95.0,84.0,36.0
5735,8,29,8.0,111.0,41.0,88.0
5736,8,86,0.0,258.0,63.0,81.0
5737,7,40,10.0,100.0,26.0,36.0
5738,9,16,0.0,32.0,44.0,112.0
5739,8,3,0.0,12.0,10.0,80.0
5740,2,78,18.0,384.0,17.0,102.0
5741,19,96,4.0,400.0,46.0,92.0
5742,2,88,19.0,585.0,23.0,18.0
5743,12,79,8.0,664.0,75.0,45.0
5744,16,21,14.0,224.0,70.0,30.0
5745,3,86,1.0,87.0,60.0,60.0
5746,11,18,15.0,66.0,69.0,72.0
5747,3,11,20.0,84.0,29.0,58.0
5748,15,82,18.0,200.0,48.0,48.0
5749,16,37,2.0,117.0,49.0,27.0
5750,19,26,1.0,159.0,59.0,53.0
5751,12,55,19.0,148.0,15.0,30.0
5752,14,41,0.0,328.0,82.0,50.0
5753,11,81,15.0,354.0,68.0,64.0
5754,19,58,0.0,58.0,95.0,90.0
5755,3,92,9.0,202.0,49.0,15.0
5756,1,26,8.0,102.0,4.0,20.0
5757,2,74,9.0,314.0,64.0,72.0
5758,4,57,10.0,268.0,45.0,45.0
5759,16,49,4.0,53.0,27.0,81.0
5760,15,37,13.0,261.0,31.0,97.0
5761,8,54,11.0,65.0,79.0,79.0
5762,17,97,0.0,194.0,11.0,22.0
5763,14,72,5.0,596.0,58.0,46.0
5764,4,61,8.0,390.0,75.0,15.0
5765,19,47,10.0,114.0,69.0,36.0
5766,9,57,8.0,122.0,5.0,40.0
5767,13,6,0.0,36.0,13.0,78.0
5768,4,26,7.0,118.0,28.0,56.0
5769,1,28,13.0,69.0,60.0,60.0
5770,6,2,17.0,57.0,84.0,48.0
5771,8,26,9.0,122.0,14.0,42.0
5772,10,5,0.0,40.0,80.0,40.0
5773,1,44,0.0,88.0,82.0,50.0
5774,13,43,17.0,240.0,15.0,75.0
5775,3,57,11.0,125.0,18.0,36.0
5776,16,23,20.0,198.0,54.0,16.0
5777,10,31,4.0,35.0,88.0,24.0
5778,10,13,9.0,66.0,83.0,55.0
5779,1,43,11.0,388.0,32.0,32.0
5780,18,86,5.0,531.0,18.0,90.0
